word,sentiment,category
canvass,virtues,concreteness
cavalry,virtues,concreteness
codeine,virtues,concreteness
coitus,virtues,concreteness
color,virtues,concreteness
confectioner,virtues,concreteness
decathlon,virtues,concreteness
flatland,virtues,concreteness
gulf,virtues,concreteness
gull,virtues,concreteness
harpist,virtues,concreteness
heartbeat,virtues,concreteness
hemoglobin,virtues,concreteness
henchman,virtues,concreteness
herbivore,virtues,concreteness
hieroglyphics,virtues,concreteness
highball,virtues,concreteness
housecleaning,virtues,concreteness
inlet,virtues,concreteness
kindergartener,virtues,concreteness
midfielder,virtues,concreteness
musketeer,virtues,concreteness
pageboy,virtues,concreteness
phosphate,virtues,concreteness
polyethylene,virtues,concreteness
pourer,virtues,concreteness
primrose,virtues,concreteness
resin,virtues,concreteness
scapula,virtues,concreteness
scratcher,virtues,concreteness
sealant,virtues,concreteness
shaman,virtues,concreteness
smooches,virtues,concreteness
software,virtues,concreteness
squaw,virtues,concreteness
stimulant,virtues,concreteness
stylist,virtues,concreteness
survey,virtues,concreteness
telecast,virtues,concreteness
timetable,virtues,concreteness
tropics,virtues,concreteness
tumbler,virtues,concreteness
turtlehead,virtues,concreteness
watershed,virtues,concreteness
yodeler,virtues,concreteness
agriculturalist,virtues,concreteness
assistant,virtues,concreteness
astrophysicist,virtues,concreteness
autobiographer,virtues,concreteness
automaker,virtues,concreteness
backside,virtues,concreteness
beekeeping,virtues,concreteness
blemish,virtues,concreteness
blower,virtues,concreteness
botanist,virtues,concreteness
breeches,virtues,concreteness
brew,virtues,concreteness
cadmium,virtues,concreteness
calcium,virtues,concreteness
cardholder,virtues,concreteness
cartload,virtues,concreteness
chlorophyll,virtues,concreteness
chopper,virtues,concreteness
compacter,virtues,concreteness
copywriter,virtues,concreteness
creature,virtues,concreteness
crossbones,virtues,concreteness
cutter,virtues,concreteness
deodorizer,virtues,concreteness
deputy,virtues,concreteness
derby,virtues,concreteness
diffuser,virtues,concreteness
dollop,virtues,concreteness
dosage,virtues,concreteness
elixir,virtues,concreteness
embankment,virtues,concreteness
excavator,virtues,concreteness
fisheye,virtues,concreteness
flat,virtues,concreteness
flatfoot,virtues,concreteness
floater,virtues,concreteness
galley,virtues,concreteness
gateway,virtues,concreteness
glob,virtues,concreteness
governor,virtues,concreteness
hairdo,virtues,concreteness
hairdressing,virtues,concreteness
halogen,virtues,concreteness
herringbone,virtues,concreteness
hippie,virtues,concreteness
homestead,virtues,concreteness
hypnotist,virtues,concreteness
incision,virtues,concreteness
jaywalker,virtues,concreteness
kilometer,virtues,concreteness
lance,virtues,concreteness
laxative,virtues,concreteness
length,virtues,concreteness
litterbug,virtues,concreteness
magnesium,virtues,concreteness
marinade,virtues,concreteness
milking,virtues,concreteness
moisture,virtues,concreteness
mommy,virtues,concreteness
neon,virtues,concreteness
nightcaps,virtues,concreteness
novelist,virtues,concreteness
outboard,virtues,concreteness
parallelogram,virtues,concreteness
portside,virtues,concreteness
powwow,virtues,concreteness
pricking,virtues,concreteness
punter,virtues,concreteness
quad,virtues,concreteness
redcoat,virtues,concreteness
relic,virtues,concreteness
rider,virtues,concreteness
roundness,virtues,concreteness
scion,virtues,concreteness
scooper,virtues,concreteness
shellac,virtues,concreteness
showplace,virtues,concreteness
shrew,virtues,concreteness
skid,virtues,concreteness
slope,virtues,concreteness
spasm,virtues,concreteness
spectator,virtues,concreteness
stepdaughter,virtues,concreteness
steward,virtues,concreteness
straightedge,virtues,concreteness
sulfite,virtues,concreteness
sweatshop,virtues,concreteness
syllabus,virtues,concreteness
taste,virtues,concreteness
taxman,virtues,concreteness
teal,virtues,concreteness
tonsillitis,virtues,concreteness
tradesman,virtues,concreteness
transcript,virtues,concreteness
traveler,virtues,concreteness
turbocharger,virtues,concreteness
undertaker,virtues,concreteness
vacationer,virtues,concreteness
warhead,virtues,concreteness
waterworks,virtues,concreteness
whirlwind,virtues,concreteness
witness,virtues,concreteness
wreck,virtues,concreteness
blob,virtues,concreteness
birdshot,virtues,concreteness
chicory,virtues,concreteness
flan,virtues,concreteness
greenback,virtues,concreteness
ammonium,virtues,concreteness
aquifer,virtues,concreteness
armada,virtues,concreteness
arrestee,virtues,concreteness
atomizer,virtues,concreteness
attacker,virtues,concreteness
ballet,virtues,concreteness
battleground,virtues,concreteness
beachside,virtues,concreteness
bloodstream,virtues,concreteness
bordello,virtues,concreteness
brawler,virtues,concreteness
breezeway,virtues,concreteness
bureau,virtues,concreteness
caffeine,virtues,concreteness
calico,virtues,concreteness
checker,virtues,concreteness
childbirth,virtues,concreteness
cluster,virtues,concreteness
collection,virtues,concreteness
comedian,virtues,concreteness
contusion,virtues,concreteness
cornball,virtues,concreteness
cornerstone,virtues,concreteness
costumer,virtues,concreteness
county,virtues,concreteness
cowlick,virtues,concreteness
crescent,virtues,concreteness
crisps,virtues,concreteness
cummerbund,virtues,concreteness
curling,virtues,concreteness
cyan,virtues,concreteness
dealership,virtues,concreteness
defenseman,virtues,concreteness
director,virtues,concreteness
diskette,virtues,concreteness
electroplate,virtues,concreteness
enclosure,virtues,concreteness
ethyl,virtues,concreteness
explorer,virtues,concreteness
firstborn,virtues,concreteness
geezer,virtues,concreteness
geode,virtues,concreteness
gremlin,virtues,concreteness
grille,virtues,concreteness
guard,virtues,concreteness
gymnastics,virtues,concreteness
haze,virtues,concreteness
headline,virtues,concreteness
hymn,virtues,concreteness
incense,virtues,concreteness
jailbird,virtues,concreteness
journalist,virtues,concreteness
largemouth,virtues,concreteness
longneck,virtues,concreteness
lookout,virtues,concreteness
luau,virtues,concreteness
marcher,virtues,concreteness
masturbator,virtues,concreteness
mogul,virtues,concreteness
motocross,virtues,concreteness
muslin,virtues,concreteness
narcotic,virtues,concreteness
ornament,virtues,concreteness
orphan,virtues,concreteness
outpost,virtues,concreteness
paperhanger,virtues,concreteness
parishioner,virtues,concreteness
parkland,virtues,concreteness
passerby,virtues,concreteness
pedicurist,virtues,concreteness
percussionist,virtues,concreteness
performer,virtues,concreteness
pinprick,virtues,concreteness
pioneer,virtues,concreteness
polyp,virtues,concreteness
quartermaster,virtues,concreteness
rayon,virtues,concreteness
receptor,virtues,concreteness
rumba,virtues,concreteness
schilling,virtues,concreteness
scribe,virtues,concreteness
seismologist,virtues,concreteness
sentry,virtues,concreteness
skinhead,virtues,concreteness
slat,virtues,concreteness
slush,virtues,concreteness
solarium,virtues,concreteness
speedball,virtues,concreteness
stance,virtues,concreteness
strait,virtues,concreteness
suntan,virtues,concreteness
swatter,virtues,concreteness
synthesizer,virtues,concreteness
tabernacle,virtues,concreteness
takeout,virtues,concreteness
televangelist,virtues,concreteness
topside,virtues,concreteness
underbelly,virtues,concreteness
uppercut,virtues,concreteness
varmint,virtues,concreteness
veneer,virtues,concreteness
ventilator,virtues,concreteness
voicemail,virtues,concreteness
webbing,virtues,concreteness
whittler,virtues,concreteness
yachting,virtues,concreteness
yen,virtues,concreteness
bonsai,virtues,concreteness
broker,virtues,concreteness
chorus,virtues,concreteness
clergy,virtues,concreteness
creamery,virtues,concreteness
cruise,virtues,concreteness
diameter,virtues,concreteness
expressway,virtues,concreteness
foothold,virtues,concreteness
fracture,virtues,concreteness
fragrance,virtues,concreteness
gambler,virtues,concreteness
gingivitis,virtues,concreteness
grandparent,virtues,concreteness
grandstand,virtues,concreteness
halo,virtues,concreteness
hijacker,virtues,concreteness
hoodlum,virtues,concreteness
joust,virtues,concreteness
jumper,virtues,concreteness
masturbation,virtues,concreteness
migrant,virtues,concreteness
mining,virtues,concreteness
nap,virtues,concreteness
nebula,virtues,concreteness
outfield,virtues,concreteness
pharmacist,virtues,concreteness
pickpocket,virtues,concreteness
poem,virtues,concreteness
polygraph,virtues,concreteness
resident,virtues,concreteness
retailer,virtues,concreteness
riser,virtues,concreteness
sideshow,virtues,concreteness
slum,virtues,concreteness
sportscast,virtues,concreteness
structure,virtues,concreteness
twine,virtues,concreteness
wintergreen,virtues,concreteness
affidavit,virtues,concreteness
aircraftsman,virtues,concreteness
airline,virtues,concreteness
allergist,virtues,concreteness
amulet,virtues,concreteness
animator,virtues,concreteness
annex,virtues,concreteness
anthropologist,virtues,concreteness
applicant,virtues,concreteness
archdeacon,virtues,concreteness
asterisk,virtues,concreteness
audiologist,virtues,concreteness
auto,virtues,concreteness
avenue,virtues,concreteness
backache,virtues,concreteness
banquet,virtues,concreteness
battle,virtues,concreteness
battlefront,virtues,concreteness
battlewagon,virtues,concreteness
beep,virtues,concreteness
bingo,virtues,concreteness
borehole,virtues,concreteness
bottler,virtues,concreteness
breadbasket,virtues,concreteness
broadside,virtues,concreteness
bunkmate,virtues,concreteness
bunting,virtues,concreteness
butterball,virtues,concreteness
camping,virtues,concreteness
cellblock,virtues,concreteness
centerline,virtues,concreteness
chant,virtues,concreteness
chaperon,virtues,concreteness
clipping,virtues,concreteness
clump,virtues,concreteness
counterweight,virtues,concreteness
craftsman,virtues,concreteness
crawler,virtues,concreteness
crimp,virtues,concreteness
crucifixion,virtues,concreteness
crusher,virtues,concreteness
dander,virtues,concreteness
database,virtues,concreteness
demonstrator,virtues,concreteness
dietitian,virtues,concreteness
duke,virtues,concreteness
ebony,virtues,concreteness
educator,virtues,concreteness
evaporator,virtues,concreteness
executive,virtues,concreteness
exterior,virtues,concreteness
flank,virtues,concreteness
footrace,virtues,concreteness
forum,virtues,concreteness
foursome,virtues,concreteness
fullback,virtues,concreteness
gamer,virtues,concreteness
gauge,virtues,concreteness
glaze,virtues,concreteness
godparent,virtues,concreteness
gram,virtues,concreteness
grower,virtues,concreteness
gunslinger,virtues,concreteness
halfback,virtues,concreteness
handmaid,virtues,concreteness
harvest,virtues,concreteness
hayseed,virtues,concreteness
homepage,virtues,concreteness
horticulturist,virtues,concreteness
housing,virtues,concreteness
inductee,virtues,concreteness
infantry,virtues,concreteness
infield,virtues,concreteness
injury,virtues,concreteness
innkeeper,virtues,concreteness
interrogator,virtues,concreteness
irrigation,virtues,concreteness
lancer,virtues,concreteness
license,virtues,concreteness
lodge,virtues,concreteness
lovemaking,virtues,concreteness
lube,virtues,concreteness
massacre,virtues,concreteness
median,virtues,concreteness
melatonin,virtues,concreteness
menstruation,virtues,concreteness
militia,virtues,concreteness
moonrise,virtues,concreteness
mount,virtues,concreteness
natives,virtues,concreteness
neuroscientist,virtues,concreteness
node,virtues,concreteness
nuke,virtues,concreteness
nutritionist,virtues,concreteness
orator,virtues,concreteness
organist,virtues,concreteness
pageant,virtues,concreteness
panhandler,virtues,concreteness
partridge,virtues,concreteness
pectoral,virtues,concreteness
picket,virtues,concreteness
pincer,virtues,concreteness
pinch,virtues,concreteness
pinup,virtues,concreteness
pitch,virtues,concreteness
playlist,virtues,concreteness
plume,virtues,concreteness
poacher,virtues,concreteness
portfolio,virtues,concreteness
prescription,virtues,concreteness
processor,virtues,concreteness
prompter,virtues,concreteness
protractor,virtues,concreteness
purr,virtues,concreteness
pyrotechnics,virtues,concreteness
raptor,virtues,concreteness
recharger,virtues,concreteness
recruiter,virtues,concreteness
regiment,virtues,concreteness
retainer,virtues,concreteness
rig,virtues,concreteness
salve,virtues,concreteness
scalper,virtues,concreteness
scout,virtues,concreteness
sediment,virtues,concreteness
shock,virtues,concreteness
silverback,virtues,concreteness
sister,virtues,concreteness
snarl,virtues,concreteness
spectrograph,virtues,concreteness
spectroscope,virtues,concreteness
spire,virtues,concreteness
starship,virtues,concreteness
steering,virtues,concreteness
stepfather,virtues,concreteness
storefront,virtues,concreteness
stud,virtues,concreteness
supercomputer,virtues,concreteness
thresher,virtues,concreteness
tinplate,virtues,concreteness
tint,virtues,concreteness
totem,virtues,concreteness
townsman,virtues,concreteness
transmission,virtues,concreteness
trekker,virtues,concreteness
trooper,virtues,concreteness
troupe,virtues,concreteness
turd,virtues,concreteness
tyke,virtues,concreteness
undercoating,virtues,concreteness
vise,virtues,concreteness
wasteland,virtues,concreteness
wingspan,virtues,concreteness
bookmaker,virtues,concreteness
bottleneck,virtues,concreteness
builder,virtues,concreteness
coating,virtues,concreteness
compress,virtues,concreteness
consultant,virtues,concreteness
device,virtues,concreteness
disguise,virtues,concreteness
earthquake,virtues,concreteness
essay,virtues,concreteness
